2020-10-19 12:00:52,user_10,text_4545,1
2020-10-19 12:01:30,user_10,text_2797,1
2020-10-19 12:02:21,user_10,text_6635,1
2020-10-19 12:18:13,user_10,text_6729,1
2020-10-19 12:30:05,user_10,text_1424,1
2020-10-19 12:31:16,user_10,text_6821,1
2020-10-19 15:04:31,user_10,text_6835,1
2020-10-19 15:04:37,user_10,text_6830,1
2020-10-19 15:09:24,user_10,text_8196,0
2020-10-19 15:11:23,user_10,text_4667,1
2020-10-19 18:08:52,user_10,text_6546,1
2020-10-20 04:35:24,user_10,text_8565,1
2020-10-20 04:36:24,user_10,text_9805,1
2020-10-20 04:49:52,user_10,text_11605,1
2020-10-20 04:51:06,user_10,text_11609,1
2020-10-20 07:31:04,user_10,text_12096,1
2020-10-20 08:07:37,user_10,text_12278,1
2020-10-20 08:08:00,user_10,text_10118,1
2020-10-20 13:42:58,user_10,text_12232,1
2020-10-20 13:43:42,user_10,text_14356,1
2020-10-20 18:44:39,user_10,text_12732,1
2020-10-20 18:46:58,user_10,text_10731,1
2020-10-21 04:36:20,user_10,text_17601,1
2020-10-21 04:39:47,user_10,text_17196,1
2020-10-21 04:47:37,user_10,text_17787,1
2020-10-21 04:50:10,user_10,text_17314,1
2020-10-21 07:50:23,user_10,text_16868,1
2020-10-21 08:33:27,user_10,text_18207,1
2020-10-21 08:51:27,user_10,text_19215,1
2020-10-21 10:35:31,user_10,text_19520,1
2020-10-21 11:06:50,user_10,text_19744,1
2020-10-21 20:31:05,user_10,text_22759,1
2020-10-22 05:51:47,user_10,text_27660,1
2020-10-22 05:52:30,user_10,text_27226,1
2020-10-22 06:10:18,user_10,text_27694,1
2020-10-22 06:42:45,user_10,text_27767,1
2020-10-22 16:44:14,user_10,text_30179,1
2020-10-22 16:47:57,user_10,text_30320,1
2020-10-22 16:48:19,user_10,text_30359,1
2020-10-22 16:48:55,user_10,text_27847,1
2020-10-22 16:51:00,user_10,text_30386,1
2020-10-22 16:51:14,user_10,text_28623,1
2020-10-22 16:52:19,user_10,text_30399,1
2020-10-22 17:34:00,user_10,text_29245,1
2020-10-22 18:04:53,user_10,text_29731,1
2020-10-22 19:27:38,user_10,text_30836,1
2020-10-23 08:52:36,user_10,text_32538,1
2020-10-18 22:32:13,user_100,text_1265,1
2020-10-18 22:32:25,user_100,text_1119,1
2020-10-19 10:32:34,user_100,text_1927,1
2020-10-19 10:33:14,user_100,text_1595,1
2020-10-19 10:33:25,user_100,text_4588,1
2020-10-19 10:43:24,user_100,text_5854,1
2020-10-19 10:46:34,user_100,text_3630,1
2020-10-19 10:46:58,user_100,text_5875,1
2020-10-19 10:47:22,user_100,text_5879,1
2020-10-19 11:29:27,user_100,text_6325,1
2020-10-19 13:25:50,user_100,text_322,1
2020-10-19 13:27:24,user_100,text_7269,1
2020-10-19 13:27:36,user_100,text_4234,1
2020-10-20 22:17:44,user_100,text_16319,1
2020-10-20 22:17:49,user_100,text_16320,1
2020-10-20 22:19:54,user_100,text_16329,1
2020-10-20 22:20:09,user_100,text_16330,1
2020-10-20 22:20:39,user_100,text_11387,1
2020-10-22 03:37:01,user_100,text_27203,1
2020-10-22 12:30:22,user_100,text_29061,1
2020-10-22 12:30:24,user_100,text_29063,1
2020-10-24 09:22:44,user_1001,text_42093,1
2020-10-24 09:31:25,user_1003,text_38570,1
2020-10-24 09:31:30,user_1003,text_30095,1
2020-10-24 09:34:04,user_1004,text_32605,1
2020-10-24 09:34:47,user_1004,text_31358,1
2020-10-24 09:35:05,user_1004,text_32174,1
2020-10-24 09:35:29,user_1004,text_38066,1
2020-10-24 09:35:42,user_1004,text_32106,1
2020-10-24 09:35:47,user_1004,text_33672,1
2020-10-24 09:35:54,user_1004,text_33550,1
2020-10-24 09:38:05,user_1004,text_37673,1
2020-10-24 09:38:33,user_1004,text_41180,1
2020-10-24 09:34:38,user_1005,text_38054,1
2020-10-24 09:34:48,user_1005,text_32605,1
2020-10-24 09:34:51,user_1005,text_37305,1
2020-10-24 09:36:47,user_1005,text_40566,1
2020-10-24 09:36:55,user_1005,text_40809,1
2020-10-24 10:43:33,user_1006,text_32730,1
2020-10-24 10:48:07,user_1006,text_33687,1
2020-10-24 10:55:25,user_1006,text_31961,1
2020-10-24 15:14:00,user_1006,text_44549,1
2020-10-24 15:15:37,user_1006,text_36307,1
2020-10-24 11:10:40,user_1007,text_31317,1
2020-10-24 11:28:29,user_1007,text_34626,1
2020-10-24 11:29:15,user_1007,text_32597,1
2020-10-24 15:05:33,user_1007,text_40460,1
2020-10-24 15:06:23,user_1007,text_37315,1
2020-10-24 15:06:46,user_1007,text_43471,1
2020-10-24 15:07:48,user_1007,text_43807,1
2020-10-24 11:41:54,user_1008,text_40322,1
2020-10-24 11:49:23,user_1008,text_29846,1
2020-10-24 14:10:57,user_1008,text_38035,1
2020-10-24 14:11:46,user_1008,text_40120,1
2020-10-24 14:16:38,user_1008,text_40751,1
2020-10-24 15:10:08,user_1008,text_42093,1
2020-10-24 12:03:22,user_1009,text_43282,1
2020-10-24 14:54:31,user_1009,text_44285,0
2020-10-18 22:35:28,user_101,text_539,1
2020-10-18 22:35:58,user_101,text_74,1
2020-10-18 22:36:24,user_101,text_1154,1
2020-10-19 02:54:38,user_101,text_3341,1
2020-10-19 02:54:43,user_101,text_3342,1
2020-10-19 06:31:11,user_101,text_1085,1
2020-10-19 06:31:14,user_101,text_4208,1
2020-10-19 06:31:23,user_101,text_4306,1
2020-10-19 07:29:23,user_101,text_758,1
2020-10-19 14:07:53,user_101,text_4831,1
2020-10-19 14:08:00,user_101,text_7546,1
2020-10-20 16:48:29,user_101,text_12199,1
2020-10-20 16:49:14,user_101,text_15495,1
2020-10-20 18:02:37,user_101,text_12050,1
2020-10-20 18:03:05,user_101,text_11618,1
2020-10-20 18:04:23,user_101,text_14362,1
2020-10-20 18:04:57,user_101,text_14651,1
2020-10-20 18:07:06,user_101,text_15770,1
2020-10-20 18:07:12,user_101,text_10494,1
2020-10-20 18:07:23,user_101,text_12598,1
2020-10-20 18:07:37,user_101,text_12139,1
2020-10-20 18:07:41,user_101,text_10084,1
2020-10-20 18:07:48,user_101,text_14477,1
2020-10-20 18:08:58,user_101,text_15710,1
2020-10-20 18:09:05,user_101,text_14124,1
2020-10-20 18:09:49,user_101,text_15785,1
2020-10-20 18:10:03,user_101,text_15786,1
2020-10-20 18:11:21,user_101,text_15792,1
2020-10-20 18:11:29,user_101,text_15531,1
2020-10-20 18:11:44,user_101,text_4532,1
2020-10-20 18:12:44,user_101,text_13601,1
2020-10-20 18:16:28,user_101,text_15823,1
2020-10-20 18:18:41,user_101,text_15139,1
2020-10-21 14:22:22,user_101,text_18316,1
2020-10-21 14:22:41,user_101,text_22515,1
2020-10-21 14:22:51,user_101,text_23794,1
2020-10-21 14:23:35,user_101,text_23812,1
2020-10-21 14:41:30,user_101,text_23580,1
2020-10-21 14:41:47,user_101,text_19748,1
2020-10-21 14:43:54,user_101,text_24193,1
2020-10-21 16:43:51,user_101,text_25477,0
2020-10-21 16:44:23,user_101,text_25155,1
2020-10-21 16:55:47,user_101,text_8853,1
2020-10-21 16:57:10,user_101,text_24269,1
2020-10-21 16:57:39,user_101,text_25317,1
2020-10-21 16:58:00,user_101,text_25598,1
2020-10-21 17:15:23,user_101,text_25710,1
2020-10-21 17:15:26,user_101,text_24346,1
2020-10-21 17:16:36,user_101,text_19887,1
2020-10-21 17:22:26,user_101,text_25277,1
2020-10-21 17:22:32,user_101,text_23750,1
2020-10-21 17:22:33,user_101,text_24262,1
2020-10-21 17:25:16,user_101,text_25798,1
2020-10-22 01:20:50,user_101,text_26769,1
2020-10-22 01:20:56,user_101,text_26770,1
2020-10-22 01:21:08,user_101,text_26775,1
2020-10-22 01:22:26,user_101,text_26783,1
2020-10-22 01:22:29,user_101,text_26785,1
2020-10-22 01:23:29,user_101,text_26377,1
2020-10-22 01:23:31,user_101,text_26794,1
2020-10-22 01:23:35,user_101,text_26795,1
2020-10-22 01:23:53,user_101,text_25163,1
2020-10-22 01:24:27,user_101,text_26289,1
2020-10-22 01:24:30,user_101,text_26801,1
2020-10-22 01:24:41,user_101,text_26804,1
2020-10-22 01:24:49,user_101,text_26807,1
2020-10-22 03:23:20,user_101,text_27142,0
2020-10-22 17:10:25,user_101,text_30470,1
2020-10-24 15:07:46,user_1010,text_42093,1
2020-10-24 14:38:22,user_1011,text_32682,1
2020-10-24 14:41:23,user_1011,text_32994,1
2020-10-24 14:41:58,user_1011,text_37058,1
2020-10-24 14:42:26,user_1011,text_32650,1
2020-10-24 14:43:02,user_1011,text_44158,1
2020-10-24 14:45:45,user_1011,text_33362,1
2020-10-24 14:49:07,user_1011,text_38499,1
2020-10-24 14:50:02,user_1011,text_38645,1
2020-10-24 14:50:47,user_1011,text_37836,1
2020-10-24 14:51:00,user_1011,text_37539,1
2020-10-24 14:52:05,user_1011,text_38035,1
2020-10-24 14:52:40,user_1011,text_25285,1
2020-10-24 14:53:05,user_1011,text_36817,1
2020-10-24 14:53:08,user_1011,text_43443,1
2020-10-24 14:53:17,user_1011,text_37236,1
2020-10-24 14:53:24,user_1011,text_37321,1
2020-10-24 14:53:45,user_1011,text_37239,1
2020-10-24 14:55:19,user_1011,text_40047,1
2020-10-24 14:58:11,user_1011,text_37012,1
2020-10-24 14:59:24,user_1011,text_40452,1
2020-10-24 15:00:45,user_1011,text_37369,1
2020-10-24 15:01:08,user_1011,text_31726,1
2020-10-24 14:52:54,user_1012,text_44260,1
2020-10-24 15:00:31,user_1012,text_41940,1
2020-10-24 15:00:35,user_1012,text_30611,1
2020-10-24 15:02:59,user_1012,text_44422,1
2020-10-24 15:03:36,user_1012,text_31798,1
2020-10-24 15:04:00,user_1012,text_34012,1
2020-10-24 15:05:39,user_1014,text_32174,1
2020-10-24 15:11:11,user_1014,text_36945,1
2020-10-24 15:20:56,user_1016,text_33792,1
2020-10-24 15:27:40,user_1016,text_42093,1
2020-10-24 15:29:32,user_1016,text_44704,1
2020-10-24 15:35:14,user_1016,text_44742,1
2020-10-24 15:36:32,user_1016,text_44752,1
2020-10-27 01:16:55,user_1018,text_49108,1
2020-10-27 01:26:11,user_1018,text_46515,1
2020-10-27 02:33:41,user_1018,text_46080,1
2020-10-27 07:28:42,user_1018,text_51866,1
2020-10-26 14:35:35,user_1019,text_45071,1
2020-10-26 14:50:18,user_1019,text_44869,1
2020-10-26 15:03:02,user_1019,text_45734,0
2020-10-26 15:37:50,user_1019,text_46950,1
2020-10-27 00:23:12,user_1019,text_46384,1
2020-10-27 11:32:28,user_1019,text_57162,1
2020-10-27 12:48:16,user_1019,text_59246,1
2020-10-27 13:46:17,user_1019,text_53313,1
2020-10-27 15:09:01,user_1019,text_53160,1
2020-10-18 22:46:46,user_102,text_47,1
2020-10-18 22:47:22,user_102,text_1661,1
2020-10-18 22:48:30,user_102,text_2746,1
2020-10-18 22:48:46,user_102,text_738,1
2020-10-18 22:49:37,user_102,text_345,1
2020-10-18 23:24:43,user_102,text_214,1
2020-10-19 00:20:48,user_102,text_319,1
2020-10-19 02:15:32,user_102,text_3023,1
2020-10-19 02:58:57,user_102,text_3005,1
2020-10-19 02:59:01,user_102,text_3372,1
2020-10-19 03:58:00,user_102,text_413,1
2020-10-19 03:59:11,user_102,text_3625,0
2020-10-19 04:05:51,user_102,text_2212,1
2020-10-19 04:06:19,user_102,text_1875,1
2020-10-19 05:03:22,user_102,text_3321,1
2020-10-19 05:05:00,user_102,text_3807,1
2020-10-19 05:12:06,user_102,text_2954,1
2020-10-19 05:12:26,user_102,text_2837,1
2020-10-19 05:27:09,user_102,text_3247,1
2020-10-19 05:29:15,user_102,text_1332,1
2020-10-19 05:57:02,user_102,text_4111,1
2020-10-19 06:00:22,user_102,text_2977,1
2020-10-19 06:01:17,user_102,text_4127,1
2020-10-19 06:01:36,user_102,text_3014,1
2020-10-19 06:04:01,user_102,text_1144,1
2020-10-19 07:03:20,user_102,text_3801,1
2020-10-19 08:33:02,user_102,text_4928,1
2020-10-19 08:35:46,user_102,text_3297,1
2020-10-19 08:36:49,user_102,text_2152,1
2020-10-19 08:37:25,user_102,text_4706,1
2020-10-19 08:41:34,user_102,text_5116,1
2020-10-19 08:42:54,user_102,text_3982,1
2020-10-19 08:43:25,user_102,text_686,1
2020-10-19 09:02:36,user_102,text_608,1
2020-10-19 09:10:34,user_102,text_5294,1
2020-10-19 09:15:54,user_102,text_5326,1
2020-10-19 09:48:14,user_102,text_3810,1
2020-10-19 10:42:35,user_102,text_5845,1
2020-10-19 10:42:47,user_102,text_1164,1
2020-10-19 10:47:31,user_102,text_5445,1
2020-10-19 10:49:19,user_102,text_744,1
2020-10-19 10:53:04,user_102,text_2055,1
2020-10-19 11:02:53,user_102,text_3340,1
2020-10-19 11:14:45,user_102,text_6129,1
2020-10-19 11:28:10,user_102,text_6188,1
2020-10-19 11:28:28,user_102,text_6311,1
2020-10-19 11:29:04,user_102,text_6320,1
2020-10-19 11:29:16,user_102,text_6322,1
2020-10-19 11:32:38,user_102,text_5536,1
2020-10-19 11:43:29,user_102,text_6436,1
2020-10-19 11:53:55,user_102,text_6547,1
2020-10-19 12:26:10,user_102,text_6667,1
2020-10-19 12:26:15,user_102,text_6780,1
2020-10-19 12:26:22,user_102,text_6781,1
2020-10-19 12:26:42,user_102,text_6693,1
2020-10-19 12:31:27,user_102,text_6826,1
2020-10-19 13:05:40,user_102,text_3926,1
2020-10-19 13:07:01,user_102,text_6544,1
2020-10-19 13:07:17,user_102,text_7143,1
2020-10-19 13:14:24,user_102,text_4600,1
2020-10-19 13:14:57,user_102,text_6308,1
2020-10-19 14:13:16,user_102,text_3168,1
2020-10-19 14:16:59,user_102,text_7457,1
2020-10-19 14:18:45,user_102,text_7648,1
2020-10-19 14:24:44,user_102,text_7695,1
2020-10-19 14:38:33,user_102,text_4440,1
2020-10-19 14:39:59,user_102,text_7901,1
2020-10-19 14:40:19,user_102,text_188,1
2020-10-19 14:40:38,user_102,text_7908,1
2020-10-19 14:47:48,user_102,text_7690,1
2020-10-19 14:49:15,user_102,text_6629,1
2020-10-20 00:09:59,user_102,text_9724,1
2020-10-20 00:10:09,user_102,text_9315,1
2020-10-20 00:11:15,user_102,text_8625,1
2020-10-20 00:12:17,user_102,text_7129,1
2020-10-20 00:15:16,user_102,text_817,1
2020-10-20 00:15:43,user_102,text_9353,1
2020-10-20 00:21:28,user_102,text_7435,1
2020-10-20 00:22:57,user_102,text_9761,1
2020-10-20 01:03:44,user_102,text_8063,1
2020-10-20 01:22:51,user_102,text_9798,1
2020-10-20 01:31:06,user_102,text_8953,1
2020-10-20 01:37:50,user_102,text_11009,1
2020-10-20 02:02:53,user_102,text_8498,1
2020-10-20 04:11:11,user_102,text_9455,1
2020-10-20 04:27:05,user_102,text_9634,1
2020-10-20 04:27:22,user_102,text_6321,1
2020-10-20 05:21:20,user_102,text_11790,1
2020-10-20 05:22:09,user_102,text_11794,1
2020-10-20 05:45:58,user_102,text_11912,1
2020-10-20 05:46:29,user_102,text_11888,1
2020-10-20 05:50:11,user_102,text_11944,1
2020-10-20 10:03:36,user_102,text_7950,1
2020-10-20 10:03:47,user_102,text_12171,1
2020-10-20 11:09:45,user_102,text_12744,1
2020-10-20 11:11:28,user_102,text_12426,1
2020-10-20 11:13:11,user_102,text_10118,1
2020-10-20 11:14:09,user_102,text_13225,1
2020-10-20 11:53:03,user_102,text_13364,1
2020-10-20 11:54:34,user_102,text_13357,1
2020-10-20 12:20:59,user_102,text_8367,1
2020-10-20 12:21:54,user_102,text_13818,1
2020-10-20 13:29:30,user_102,text_13296,1
2020-10-20 13:29:52,user_102,text_13203,1
2020-10-20 13:31:18,user_102,text_11898,1
2020-10-20 13:35:12,user_102,text_14076,1
2020-10-20 13:35:43,user_102,text_14189,1
2020-10-20 13:35:50,user_102,text_14062,1
2020-10-21 01:37:28,user_102,text_14734,1
2020-10-21 01:38:13,user_102,text_15280,1
2020-10-21 01:38:34,user_102,text_12732,1
2020-10-21 01:39:14,user_102,text_15710,1
2020-10-21 02:37:35,user_102,text_13198,1
2020-10-21 02:44:39,user_102,text_15383,1
2020-10-21 03:47:45,user_102,text_12308,1
2020-10-21 03:48:08,user_102,text_17418,1
2020-10-21 03:48:21,user_102,text_17125,1
2020-10-21 03:57:19,user_102,text_14600,1
2020-10-21 04:47:55,user_102,text_17346,1
2020-10-21 04:49:17,user_102,text_12781,1
2020-10-21 04:57:19,user_102,text_17574,1
2020-10-21 06:44:48,user_102,text_18489,1
2020-10-21 06:45:53,user_102,text_9211,1
2020-10-21 07:04:16,user_102,text_17236,1
2020-10-21 07:06:07,user_102,text_18430,1
2020-10-21 09:15:06,user_102,text_19239,1
2020-10-21 12:57:24,user_102,text_21363,1
2020-10-21 13:33:24,user_102,text_21198,1
2020-10-21 13:55:34,user_102,text_20932,1
2020-10-21 13:55:36,user_102,text_21879,1
2020-10-21 13:55:53,user_102,text_23126,1
2020-10-21 13:56:03,user_102,text_22264,1
2020-10-21 13:56:12,user_102,text_20904,1
2020-10-21 13:56:24,user_102,text_22391,1
2020-10-21 14:25:52,user_102,text_23487,1
2020-10-21 14:26:09,user_102,text_17571,1
2020-10-21 14:50:35,user_102,text_15732,1
2020-10-21 21:34:02,user_102,text_21681,1
2020-10-21 21:34:17,user_102,text_25044,1
2020-10-22 01:38:48,user_102,text_22661,1
2020-10-22 01:44:13,user_102,text_25245,1
2020-10-22 02:12:19,user_102,text_26948,0
2020-10-22 06:42:18,user_102,text_24513,1
2020-10-22 06:43:17,user_102,text_27084,1
2020-10-22 06:43:21,user_102,text_27536,1
2020-10-22 06:44:43,user_102,text_27777,1
2020-10-22 06:47:01,user_102,text_27728,1
2020-10-22 06:48:58,user_102,text_25201,1
2020-10-22 06:51:13,user_102,text_26157,1
2020-10-22 07:45:30,user_102,text_24431,1
2020-10-22 13:16:27,user_102,text_28787,1
2020-10-22 13:24:53,user_102,text_29396,1
2020-10-22 15:55:53,user_102,text_28414,1
2020-10-22 16:00:58,user_102,text_30119,1
2020-10-23 01:06:27,user_102,text_29333,1
2020-10-23 01:08:21,user_102,text_30520,1
2020-10-23 04:29:22,user_102,text_31426,1
2020-10-23 04:29:52,user_102,text_31153,1
2020-10-26 14:14:11,user_1020,text_44774,1
2020-10-26 14:57:05,user_1020,text_45558,1
2020-10-27 01:45:56,user_1020,text_51591,0
2020-10-27 08:30:56,user_1020,text_56052,0
2020-10-27 09:06:08,user_1020,text_56512,0
2020-10-27 09:15:11,user_1020,text_56657,0
2020-10-27 09:15:25,user_1020,text_56658,0
2020-10-27 10:46:38,user_1020,text_57878,1
2020-10-26 14:14:20,user_1021,text_44775,1
2020-10-26 14:14:43,user_1021,text_44778,1
2020-10-26 14:16:17,user_1021,text_44788,1
2020-10-26 14:18:42,user_1021,text_44768,1
2020-10-26 14:20:25,user_1021,text_44829,1
2020-10-26 14:22:28,user_1021,text_44851,1
2020-10-26 14:23:27,user_1021,text_44866,1
2020-10-26 14:25:37,user_1021,text_44783,1
2020-10-26 14:26:34,user_1021,text_44894,1
2020-10-26 14:33:45,user_1021,text_45041,1
2020-10-26 14:38:22,user_1021,text_45138,1
2020-10-26 14:40:31,user_1021,text_45208,1
2020-10-26 14:40:58,user_1021,text_45216,1
2020-10-26 14:44:35,user_1021,text_45292,1
2020-10-26 14:50:19,user_1021,text_45396,1
2020-10-26 14:52:06,user_1021,text_45435,1
2020-10-26 14:52:18,user_1021,text_45448,1
2020-10-26 14:54:19,user_1021,text_45487,1
2020-10-26 14:54:44,user_1021,text_45498,1
2020-10-26 14:58:40,user_1021,text_45013,1
2020-10-26 15:08:15,user_1021,text_45922,1
2020-10-26 15:10:49,user_1021,text_46009,1
2020-10-26 15:11:17,user_1021,text_46035,1
2020-10-26 15:22:18,user_1021,text_46470,1
2020-10-26 15:22:28,user_1021,text_46301,1
2020-10-26 15:22:38,user_1021,text_46491,1
2020-10-26 15:23:21,user_1021,text_45084,1
2020-10-26 15:27:41,user_1021,text_46554,1
2020-10-26 15:31:22,user_1021,text_46766,1
2020-10-26 15:32:41,user_1021,text_46694,1
2020-10-26 15:33:21,user_1021,text_46832,1
2020-10-26 15:36:49,user_1021,text_46922,1
2020-10-26 15:55:46,user_1021,text_47468,1
2020-10-26 16:01:15,user_1021,text_47347,1
2020-10-26 16:23:31,user_1021,text_48087,1
2020-10-26 16:24:53,user_1021,text_45080,1
2020-10-26 16:25:55,user_1021,text_48206,1
2020-10-26 16:27:29,user_1021,text_48256,1
2020-10-26 16:29:42,user_1021,text_48346,1
2020-10-26 16:31:14,user_1021,text_44914,1
2020-10-26 16:38:43,user_1021,text_47510,1
2020-10-26 16:39:36,user_1021,text_45836,1
2020-10-26 16:42:19,user_1021,text_48620,1
2020-10-26 16:42:46,user_1021,text_45290,1
2020-10-26 16:52:59,user_1021,text_48780,1
2020-10-26 16:54:35,user_1021,text_46042,1
2020-10-27 03:11:02,user_1021,text_49509,1
2020-10-27 03:11:43,user_1021,text_44938,1
2020-10-27 03:56:44,user_1021,text_45715,1
2020-10-27 03:57:22,user_1021,text_50264,1
2020-10-27 03:58:51,user_1021,text_51507,1
2020-10-27 05:45:40,user_1021,text_54322,1
2020-10-27 05:56:39,user_1021,text_54432,1
2020-10-27 06:00:14,user_1021,text_54338,1
2020-10-27 06:07:19,user_1021,text_54453,1
2020-10-27 06:22:48,user_1021,text_53981,1
2020-10-27 06:23:45,user_1021,text_54377,1
2020-10-27 06:24:59,user_1021,text_51929,1
2020-10-27 06:25:42,user_1021,text_45033,1
2020-10-27 06:28:48,user_1021,text_47495,1
2020-10-27 06:31:34,user_1021,text_54823,1
2020-10-27 06:32:16,user_1021,text_53880,1
2020-10-27 06:33:18,user_1021,text_51278,1
2020-10-27 06:36:18,user_1021,text_54882,1
2020-10-27 06:38:52,user_1021,text_54912,1
2020-10-27 06:40:24,user_1021,text_50421,1
2020-10-27 06:40:36,user_1021,text_54939,1
2020-10-27 06:42:29,user_1021,text_26939,1
2020-10-27 12:26:30,user_1021,text_58479,1
2020-10-27 12:27:43,user_1021,text_56032,1
2020-10-27 12:28:06,user_1021,text_55043,1
2020-10-27 12:28:56,user_1021,text_58671,1
2020-10-27 13:03:19,user_1021,text_59397,1
2020-10-27 14:38:17,user_1021,text_60378,1
2020-10-27 15:11:23,user_1021,text_15590,1
2020-10-26 14:15:41,user_1022,text_44785,1
2020-10-26 14:24:18,user_1022,text_44874,1
2020-10-26 15:01:41,user_1022,text_45695,1
2020-10-26 15:05:29,user_1022,text_44815,1
2020-10-26 15:19:20,user_1022,text_46278,1
2020-10-26 15:23:47,user_1022,text_45405,1
2020-10-26 15:24:00,user_1022,text_45563,1
2020-10-26 16:54:16,user_1022,text_45459,1
2020-10-26 16:55:32,user_1022,text_44873,1
2020-10-26 17:01:21,user_1022,text_45125,1
2020-10-26 17:01:58,user_1022,text_45031,1
2020-10-26 17:06:28,user_1022,text_48975,1
2020-10-27 01:04:34,user_1022,text_45774,1
2020-10-27 01:17:42,user_1022,text_51414,1
2020-10-27 08:36:27,user_1022,text_56140,1
2020-10-27 15:03:45,user_1022,text_60820,1
2020-10-27 15:06:37,user_1022,text_56032,1
2020-10-27 15:08:48,user_1022,text_48993,1
2020-10-27 15:10:00,user_1022,text_61041,1
2020-10-26 18:38:58,user_1023,text_47873,1
2020-10-26 18:39:06,user_1023,text_48496,1
2020-10-27 06:53:21,user_1023,text_55079,1
2020-10-27 11:20:43,user_1023,text_54867,1
2020-10-27 11:28:37,user_1023,text_54264,1
2020-10-27 14:27:51,user_1023,text_59464,1
2020-10-27 14:29:44,user_1023,text_58993,1
2020-10-27 14:32:31,user_1023,text_58708,1
2020-10-27 14:32:47,user_1023,text_57582,1
2020-10-26 17:01:31,user_1024,text_48558,1
2020-10-26 18:08:21,user_1024,text_49839,0
2020-10-27 07:25:03,user_1024,text_52888,1
2020-10-27 07:40:06,user_1024,text_51216,1
2020-10-27 07:48:46,user_1024,text_48487,1
2020-10-27 08:15:39,user_1024,text_50792,1
2020-10-27 09:41:51,user_1024,text_45399,1
2020-10-27 10:46:50,user_1024,text_45334,1
2020-10-27 13:06:52,user_1024,text_59094,1
2020-10-27 15:13:51,user_1024,text_61195,0
2020-10-26 14:16:37,user_1025,text_44790,1
2020-10-27 03:37:11,user_1025,text_47499,1
2020-10-27 11:31:28,user_1025,text_53312,1
2020-10-27 11:35:06,user_1025,text_49853,1
2020-10-27 11:35:12,user_1025,text_44869,1
2020-10-27 15:10:20,user_1025,text_58673,1
2020-10-27 03:45:10,user_1026,text_52628,1
2020-10-27 09:27:39,user_1026,text_45258,1
2020-10-27 09:28:44,user_1026,text_47678,1
2020-10-27 00:08:13,user_1027,text_50963,1
2020-10-27 00:09:13,user_1027,text_44954,1
2020-10-27 00:14:44,user_1027,text_45230,1
2020-10-26 14:17:06,user_1028,text_44794,1
2020-10-26 14:18:50,user_1028,text_44815,1
2020-10-26 14:20:33,user_1028,text_44830,1
2020-10-26 15:42:40,user_1028,text_45459,1
2020-10-26 15:43:11,user_1028,text_44936,1
2020-10-26 16:35:28,user_1028,text_46402,1
2020-10-27 00:51:42,user_1028,text_49444,1
2020-10-27 10:51:48,user_1028,text_56367,1
2020-10-27 11:10:32,user_1028,text_45643,1
2020-10-26 15:21:04,user_1029,text_45184,1
2020-10-26 15:21:32,user_1029,text_46435,1
2020-10-26 15:23:07,user_1029,text_46504,0
2020-10-26 15:47:46,user_1029,text_47002,1
2020-10-26 16:25:44,user_1029,text_47349,1
2020-10-26 16:27:48,user_1029,text_45085,1
2020-10-26 17:11:05,user_1029,text_49023,1
2020-10-26 17:54:23,user_1029,text_46275,1
